M
metadata
ID,name,desc,time,keywords,minlat,minlon,maxlat,maxlon,
1,,,2014-06-17T14:26:32Z,,3.460542233660817,72.696996470913291,3.700846452265978,72.934570703655481,

author
ID,name,email,

copyright
year,license,author,

link
metadataID,authorID,wptID,rteptID,trkptID,rteID,trkID,text,type,href,
1,,,,,,,"Garmin International",,http://www.garmin.com,

rte
ID,name,cmt,desc,src,number,type,IsAutoNamed,DisplayColor,TransportationMode,

rtept
ID,rteID,lat,lon,ele,time,magvar,geoidheight,name,cmt,desc,src,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid,DepartureTime,StopDuration,ArrivalTime,CalculationMode,ElevationMode,NamedRoad_Name,NamedRoad_Id,NamedRoad_ProductId,

wpt
ID,lat,lon,ele,time,magvar,geoidheight,name,cmt,desc,src,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid,Proximity,Temperature,Depth,DisplayMode,Samples,Expiration,

Address
wptID,StreetAddress1,StreetAddress2,City,State,Country,PostalCode,

PhoneNumber
wptID,Category,value,

Categories
wptID,Category,

trk
ID,name,cmt,desc,src,number,type,DisplayColor,
10694,20,3.508456712588668,72.913182014599442,5.9052734375,2013-12-04T07:22:34Z,,,,,,,,,,,,,,,,,,,,,
10695,20,3.507240666076541,72.912028161808848,5.9052734375,2013-12-04T07:23:34Z,,,,,,,,,,,,,,,,,,,,,
10696,20,3.506012633442879,72.910886714234948,7.827880859375,2013-12-04T07:24:34Z,,,,,,,,,,,,,,,,,,,,,
10697,20,3.504712348803878,72.909750882536173,7.34716796875,2013-12-04T07:25:34Z,,,,,,,,,,,,,,,,,,,,,
10698,20,3.504009693861008,72.908793417736888,4.94384765625,2013-12-04T07:26:34Z,,,,,,,,,,,,,,,,,,,,,
10699,20,3.504034839570522,72.908936161547899,4.4632568359375,2013-12-04T07:27:34Z,,,,,,,,,,,,,,,,,,,,,
10700,20,3.504075324162841,72.909025344997644,3.982666015625,2013-12-04T07:28:34Z,,,,,,,,,,,,,,,,,,,,,
10701,20,3.50407725200057,72.909035235643387,4.4632568359375,2013-12-04T07:29:34Z,,,,,,,,,,,,,,,,,,,,,
10702,20,3.50410801358521,72.909091981127858,3.982666015625,2013-12-04T07:30:34Z,,,,,,,,,,,,,,,,,,,,,
10703,20,3.504103654995561,72.909488026052713,3.982666015625,2013-12-04T07:31:34Z,,,,,,,,,,,,,,,,,,,,,
10704,20,3.504176158457994,72.90970092639327,5.424560546875,2013-12-04T07:32:34Z,,,,,,,,,,,,,,,,,,,,,
10705,20,3.504239022731781,72.909794049337506,5.424560546875,2013-12-04T07:33:34Z,,,,,,,,,,,,,,,,,,,,,
10706,20,3.504305994138122,72.90987292304635,4.4632568359375,2013-12-04T07:34:34Z,,,,,,,,,,,,,,,,,,,,,
10707,20,3.50434010848403,72.90993444621563,3.021240234375,2013-12-04T07:35:34Z,,,,,,,,,,,,,,,,,,,,,
10708,20,3.504376905038953,72.909970823675394,2.06005859375,2013-12-04T07:36:34Z,,,,,,,,,,,,,,,,,,,,,
10709,20,3.504399200901389,72.909983647987247,2.06005859375,2013-12-04T07:37:34Z,,,,,,,,,,,,,,,,,,,,,
10710,20,3.504447648301721,72.909995885565877,3.982666015625,2013-12-04T07:38:34Z,,,,,,,,,,,,,,,,,,,,,
10711,20,3.504324518144131,72.909669075161219,3.982666015625,2013-12-04T07:39:34Z,,,,,,,,,,,,,,,,,,,,,
10712,20,3.503930233418941,72.9090984351933,5.424560546875,2013-12-04T07:40:34Z,,,,,,,,,,,,,,,,,,,,,
10713,20,3.503889078274369,72.908996678888798,5.9052734375,2013-12-04T07:41:34Z,,,,,,,,,,,,,,,,,,,,,
10714,20,3.503904668614268,72.90900849737227,5.424560546875,2013-12-04T07:42:34Z,,,,,,,,,,,,,,,,,,,,,
10715,20,3.503921767696738,72.909020818769932,5.424560546875,2013-12-04T07:43:34Z,,,,,,,,,,,,,,,,,,,,,
10716,20,3.503970550373197,72.909049820154905,4.94384765625,2013-12-04T07:44:34Z,,,,,,,,,,,,,,,,,,,,,
10717,20,3.504084292799234,72.909364057704806,3.982666015625,2013-12-04T07:45:34Z,,,,,,,,,,,,,,,,,,,,,
10718,20,3.504181103780866,72.909584334120154,5.9052734375,2013-12-04T07:46:34Z,,,,,,,,,,,,,,,,,,,,,
10719,20,3.504259055480361,72.909707548096776,6.866455078125,2013-12-04T07:47:34Z,,,,,,,,,,,,,,,,,,,,,
10720,20,3.504269197583199,72.909732107073069,6.866455078125,2013-12-04T07:48:34Z,,,,,,,,,,,,,,,,,,,,,
10721,20,3.504067612811923,72.90885217487812,5.9052734375,2013-12-04T07:49:34Z,,,,,,,,,,,,,,,,,,,,,
10722,20,3.504060404375196,72.908853013068438,6.3858642578125,2013-12-04T07:50:34Z,,,,,,,,,,,,,,,,,,,,,
10723,20,3.504059482365847,72.90885753929615,6.3858642578125,2013-12-04T07:51:34Z,,,,,,,,,,,,,,,,,,,,,
10724,20,3.504058895632625,72.908864160999656,6.3858642578125,2013-12-04T07:52:34Z,,,,,,,,,,,,,,,,,,,,,
10725,20,3.503638710826635,72.908556293696165,6.866455078125,2013-12-04T07:53:34Z,,,,,,,,,,,,,,,,,,,,,
10726,20,3.502821056172252,72.907824218273163,6.3858642578125,2013-12-04T07:54:34Z,,,,,,,,,,,,,,,,,,,,,
10727,20,3.501920755952597,72.906974880024791,5.424560546875,2013-12-04T07:55:34Z,,,,,,,,,,,,,,,,,,,,,
10728,20,3.500434728339314,72.905590943992138,5.424560546875,2013-12-04T07:56:34Z,,,,,,,,,,,,,,,,,,,,,
10729,20,3.499203845858574,72.904133079573512,4.94384765625,2013-12-04T07:57:34Z,,,,,,,,,,,,,,,,,,,,,
10730,20,3.497837847098708,72.90278485044837,6.3858642578125,2013-12-04T07:58:34Z,,,,,,,,,,,,,,,,,,,,,
10731,20,3.496605958789587,72.901300163939595,6.866455078125,2013-12-04T07:59:34Z,,,,,,,,,,,,,,,,,,,,,
10732,20,3.495377255603671,72.899834671989083,6.866455078125,2013-12-04T08:00:34Z,,,,,,,,,,,,,,,,,,,,,
10733,20,3.49409306421876,72.898394074290991,8.30859375,2013-12-04T08:01:34Z,,,,,,,,,,,,,,,,,,,,,
10734,20,3.492821278050542,72.896906454116106,7.827880859375,2013-12-04T08:02:34Z,,,,,,,,,,,,,,,,,,,,,
10735,20,3.491629036143422,72.89538798853755,8.30859375,2013-12-04T08:03:34Z,,,,,,,,,,,,,,,,,,,,,
10736,20,3.490463364869356,72.893824679777026,8.30859375,2013-12-04T08:04:34Z,,,,,,,,,,,,,,,,,,,,,
10737,20,3.489265507087111,72.892252905294299,8.30859375,2013-12-04T08:05:34Z,,,,,,,,,,,,,,,,,,,,,
10738,20,3.488049125298858,72.890681969001889,8.30859375,2013-12-04T08:06:34Z,,,,,,,,,,,,,,,,,,,,,
10739,20,3.486867360770702,72.889035930857062,8.30859375,2013-12-04T08:07:34Z,,,,,,,,,,,,,,,,,,,,,
10740,20,3.485636813566089,72.887410344555974,6.866455078125,2013-12-04T08:08:34Z,,,,,,,,,,,,,,,,,,,,,
10741,20,3.484354633837938,72.885778890922666,6.3858642578125,2013-12-04T08:09:34Z,,,,,,,,,,,,,,,,,,,,,
10742,20,3.483097264543176,72.884052889421582,7.34716796875,2013-12-04T08:10:34Z,,,,,,,,,,,,,,,,,,,,,
10743,20,3.481977861374617,72.882221946492791,7.827880859375,2013-12-04T08:11:34Z,,,,,,,,,,,,,,,,,,,,,
10744,20,3.480903888121247,72.880319422110915,7.827880859375,2013-12-04T08:12:34Z,,,,,,,,,,,,,,,,,,,,,
10745,20,3.479743162170053,72.878442462533712,7.34716796875,2013-12-04T08:13:34Z,,,,,,,,,,,,,,,,,,,,,
10746,20,3.478753343224525,72.876616297289729,8.30859375,2013-12-04T08:14:34Z,,,,,,,,,,,,,,,,,,,,,
10747,20,3.477739216759801,72.874851236119866,8.7891845703125,2013-12-04T08:15:34Z,,,,,,,,,,,,,,,,,,,,,
10748,20,3.476783763617277,72.873237216845155,7.827880859375,2013-12-04T08:16:34Z,,,,,,,,,,,,,,,,,,,,,
10749,20,3.475940711796284,72.871490847319365,7.827880859375,2013-12-04T08:17:34Z,,,,,,,,,,,,,,,,,,,,,
10750,20,3.47488216124475,72.869830643758178,8.7891845703125,2013-12-04T08:18:34Z,,,,,,,,,,,,,,,,,,,,,
10751,20,3.473676005378366,72.867793422192335,9.2698974609375,2013-12-04T08:19:34Z,,,,,,,,,,,,,,,,,,,,,
10752,20,3.472298942506313,72.865654360502958,7.827880859375,2013-12-04T08:20:34Z,,,,,,,,,,,,,,,,,,,,,
10753,20,3.470955574885011,72.86350448615849,8.7891845703125,2013-12-04T08:21:34Z,,,,,,,,,,,,,,,,,,,,,
10754,20,3.469641963019967,72.861304152756929,7.34716796875,2013-12-04T08:22:34Z,,,,,,,,,,,,,,,,,,,,,
10755,20,3.468719953671098,72.858929391950369,7.827880859375,2013-12-04T08:23:34Z,,,,,,,,,,,,,,,,,,,,,
10756,20,3.4679358266294,72.856535268947482,6.866455078125,2013-12-04T08:24:34Z,,,,,,,,,,,,,,,,,,,,,
10757,20,3.467553528025746,72.85398063249886,7.34716796875,2013-12-04T08:25:34Z,,,,,,,,,,,,,,,,,,,,,
10758,20,3.467101491987705,72.851419793441892,7.827880859375,2013-12-04T08:26:34Z,,,,,,,,,,,,,,,,,,,,,
10759,20,3.466500174254179,72.848844872787595,7.34716796875,2013-12-04T08:27:34Z,,,,,,,,,,,,,,,,,,,,,
10760,20,3.466050066053867,72.846283698454499,6.3858642578125,2013-12-04T08:28:34Z,,,,,,,,,,,,,,,,,,,,,
10761,20,3.466259194537997,72.843791004270315,5.424560546875,2013-12-04T08:29:34Z,,,,,,,,,,,,,,,,,,,,,
10762,20,3.467311961576343,72.841572314500809,4.94384765625,2013-12-04T08:30:34Z,,,,,,,,,,,,,,,,,,,,,
10763,20,3.467401815578341,72.839528890326619,5.9052734375,2013-12-04T08:31:34Z,,,,,,,,,,,,,,,,,,,,,
10764,20,3.467029742896557,72.837484460324049,6.3858642578125,2013-12-04T08:32:34Z,,,,,,,,,,,,,,,,,,,,,
10765,20,3.466815417632461,72.835281444713473,6.866455078125,2013-12-04T08:33:34Z,,,,,,,,,,,,,,,,,,,,,
10766,20,3.466936200857162,72.833082703873515,5.9052734375,2013-12-04T08:34:34Z,,,,,,,,,,,,,,,,,,,,,
10767,20,3.466634536162019,72.830870300531387,6.866455078125,2013-12-04T08:35:34Z,,,,,,,,,,,,,,,,,,,,,
10768,20,3.466744003817439,72.828674074262381,4.94384765625,2013-12-04T08:36:34Z,,,,,,,,,,,,,,,,,,,,,
10769,20,3.466712655499578,72.826419090852141,5.9052734375,2013-12-04T08:37:34Z,,,,,,,,,,,,,,,,,,,,,
10770,20,3.466457594186068,72.824204759672284,6.866455078125,2013-12-04T08:38:34Z,,,,,,,,,,,,,,,,,,,,,
10771,20,3.466655574738979,72.821958744898438,5.9052734375,2013-12-04T08:39:34Z,,,,,,,,,,,,,,,,,,,,,
10772,20,3.466956485062838,72.819835273548961,10.231201171875,2013-12-04T08:40:34Z,,,,,,,,,,,,,,,,,,,,,
10773,20,3.467243313789368,72.81776636838913,11.1925048828125,2013-12-04T08:41:34Z,,,,,,,,,,,,,,,,,,,,,
10774,20,3.467495692893863,72.815705677494407,11.6732177734375,2013-12-04T08:42:34Z,,,,,,,,,,,,,,,,,,,,,
10775,20,3.467964744195342,72.813674071803689,10.231201171875,2013-12-04T08:43:34Z,,,,,,,,,,,,,,,,,,,,,
10776,20,3.468311419710517,72.811597706750035,11.6732177734375,2013-12-04T08:44:34Z,,,,,,,,,,,,,,,,,,,,,
10777,20,3.468618113547564,72.809522431343794,11.1925048828125,2013-12-04T08:45:34Z,,,,,,,,,,,,,,,,,,,,,
10778,20,3.46917106769979,72.807487808167934,6.866455078125,2013-12-04T08:46:34Z,,,,,,,,,,,,,,,,,,,,,
10779,20,3.469607848674059,72.805426865816116,8.7891845703125,2013-12-04T08:47:34Z,,,,,,,,,,,,,,,,,,,,,
10780,20,3.470114367082715,72.803316218778491,8.30859375,2013-12-04T08:48:34Z,,,,,,,,,,,,,,,,,,,,,
10781,20,3.470728592947125,72.801198279485106,5.424560546875,2013-12-04T08:49:34Z,,,,,,,,,,,,,,,,,,,,,
10782,20,3.471458069980145,72.799148317426443,3.501953125,2013-12-04T08:50:34Z,,,,,,,,,,,,,,,,,,,,,
10783,20,3.472257619723678,72.797160046175122,-0.8240966796875,2013-12-04T08:51:34Z,,,,,,,,,,,,,,,,,,,,,
10784,20,3.472817111760378,72.795125506818295,2.06005859375,2013-12-04T08:52:34Z,,,,,,,,,,,,,,,,,,,,,
10785,20,3.473605932667851,72.793205548077822,1.579345703125,2013-12-04T08:53:34Z,,,,,,,,,,,,,,,,,,,,,
10786,20,3.474746877327561,72.791459430009127,4.4632568359375,2013-12-04T08:54:34Z,,,,,,,,,,,,,,,,,,,,,
10787,20,3.475723788142204,72.789691518992186,5.9052734375,2013-12-04T08:55:34Z,,,,,,,,,,,,,,,,,,,,,
10788,20,3.477026838809252,72.788211777806282,7.34716796875,2013-12-04T08:56:34Z,,,,,,,,,,,,,,,,,,,,,
10789,20,3.478277251124382,72.786604966968298,8.7891845703125,2013-12-04T08:57:34Z,,,,,,,,,,,,,,,,,,,,,
10790,20,3.479685243219137,72.785183480009437,7.827880859375,2013-12-04T08:58:34Z,,,,,,,,,,,,,,,,,,,,,
10791,20,3.480905815958977,72.783791413530707,8.30859375,2013-12-04T08:59:34Z,,,,,,,,,,,,,,,,,,,,,
10792,20,3.480276167392731,72.784356437623501,7.34716796875,2013-12-04T09:00:34Z,,,,,,,,,,,,,,,,,,,,,
10793,20,3.479950362816453,72.785119190812111,8.7891845703125,2013-12-04T09:01:34Z,,,,,,,,,,,,,,,,,,,,,
10794,20,3.479906022548676,72.7855134755373,9.7506103515625,2013-12-04T09:02:34Z,,,,,,,,,,,,,,,,,,,,,
10795,20,3.479827735573053,72.785457819700241,11.6732177734375,2013-12-04T09:03:34Z,,,,,,,,,,,,,,,,,,,,,
10796,20,3.479678872972727,72.785214576870203,12.6343994140625,2013-12-04T09:04:34Z,,,,,,,,,,,,,,,,,,,,,
10797,20,3.479504780843854,72.78567323461175,10.7117919921875,2013-12-04T09:05:34Z,,,,,,,,,,,,,,,,,,,,,
10798,20,3.479251395910978,72.786280084401369,7.827880859375,2013-12-04T09:06:34Z,,,,,,,,,,,,,,,,,,,,,
10799,20,3.479047967121005,72.786622401326895,5.9052734375,2013-12-04T09:07:34Z,,,,,,,,,,,,,,,,,,,,,
10800,20,3.479032795876265,72.786620976403356,5.9052734375,2013-12-04T09:08:34Z,,,,,,,,,,,,,,,,,,,,,
10801,20,3.479072693735361,72.786505306139588,6.3858642578125,2013-12-04T09:09:34Z,,,,,,,,,,,,,,,,,,,,,
10802,20,3.478914946317673,72.786536319181323,7.34716796875,2013-12-04T09:10:34Z,,,,,,,,,,,,,,,,,,,,,
10803,20,3.478680001571774,72.786691887304187,7.827880859375,2013-12-04T09:11:34Z,,,,,,,,,,,,,,,,,,,,,
10804,20,3.478461233898997,72.786881318315864,6.866455078125,2013-12-04T09:12:34Z,,,,,,,,,,,,,,,,,,,,,
10805,20,3.478233581408858,72.787094218656421,7.827880859375,2013-12-04T09:13:34Z,,,,,,,,,,,,,,,,,,,,,
10806,20,3.478018585592508,72.78734877705574,6.866455078125,2013-12-04T09:14:34Z,,,,,,,,,,,,,,,,,,,,,
10807,20,3.477696888148785,72.787837106734514,4.94384765625,2013-12-04T09:15:34Z,,,,,,,,,,,,,,,,,,,,,
10808,20,3.477522963657975,72.788142962381244,5.424560546875,2013-12-04T09:16:34Z,,,,,,,,,,,,,,,,,,,,,
10809,20,3.477185256779194,72.788578988984227,5.424560546875,2013-12-04T09:17:34Z,,,,,,,,,,,,,,,,,,,,,
10810,20,3.476956849917769,72.788768084719777,7.34716796875,2013-12-04T09:18:34Z,,,,,,,,,,,,,,,,,,,,,
10811,20,3.47680052742362,72.788799265399575,8.7891845703125,2013-12-04T09:19:34Z,,,,,,,,,,,,,,,,,,,,,
10812,20,3.476635152474046,72.788805635645986,8.7891845703125,2013-12-04T09:20:34Z,,,,,,,,,,,,,,,,,,,,,
10813,20,3.476468855515122,72.788865733891726,8.7891845703125,2013-12-04T09:21:34Z,,,,,,,,,,,,,,,,,,,,,
10814,20,3.476283866912127,72.789055835455656,6.3858642578125,2013-12-04T09:22:34Z,,,,,,,,,,,,,,,,,,,,,
10815,20,3.476730454713106,72.788928346708417,8.7891845703125,2013-12-04T09:23:34Z,,,,,,,,,,,,,,,,,,,,,
10816,20,3.476633308455348,72.789226323366165,7.827880859375,2013-12-04T09:24:34Z,,,,,,,,,,,,,,,,,,,,,
10817,20,3.476613108068705,72.78922263532877,8.30859375,2013-12-04T09:25:34Z,,,,,,,,,,,,,,,,,,,,,
10818,20,3.476568097248673,72.789211319759488,8.30859375,2013-12-04T09:26:34Z,,,,,,,,,,,,,,,,,,,,,
10819,20,3.476243549957871,72.78965899720788,8.7891845703125,2013-12-04T09:27:34Z,,,,,,,,,,,,,,,,,,,,,
10820,20,3.476241622120142,72.789645418524742,8.7891845703125,2013-12-04T09:28:34Z,,,,,,,,,,,,,,,,,,,,,
10821,20,3.476041797548532,72.789743822067976,10.7117919921875,2013-12-04T09:29:34Z,,,,,,,,,,,,,,,,,,,,,
10822,20,3.475729823112488,72.790282024070621,11.6732177734375,2013-12-04T09:30:34Z,,,,,,,,,,,,,,,,,,,,,
10823,20,3.475501164793968,72.790636662393808,11.6732177734375,2013-12-04T09:31:34Z,,,,,,,,,,,,,,,,,,,,,
10824,20,3.475061701610684,72.791013848036528,9.2698974609375,2013-12-04T09:32:34Z,,,,,,,,,,,,,,,,,,,,,
10825,20,3.474737657234073,72.791195986792445,7.34716796875,2013-12-04T09:33:34Z,,,,,,,,,,,,,,,,,,,,,
10826,20,3.474537162110209,72.791230687871575,8.7891845703125,2013-12-04T09:34:34Z,,,,,,,,,,,,,,,,,,,,,
10827,20,3.474628943949938,72.791183162480593,7.827880859375,2013-12-04T09:35:34Z,,,,,,,,,,,,,,,,,,,,,
10828,20,3.474248237907887,72.79139120131731,7.34716796875,2013-12-04T09:36:34Z,,,,,,,,,,,,,,,,,,,,,
10829,20,3.474235916510224,72.791379215195775,7.34716796875,2013-12-04T09:37:34Z,,,,,,,,,,,,,,,,,,,,,
10830,20,3.473745658993721,72.791110239923,7.827880859375,2013-12-04T09:38:34Z,,,,,,,,,,,,,,,,,,,,,
10831,20,3.474273383617401,72.790258135646582,6.3858642578125,2013-12-04T09:39:34Z,,,,,,,,,,,,,,,,,,,,,
10832,20,3.475390104576945,72.789577776566148,6.3858642578125,2013-12-04T09:40:34Z,,,,,,,,,,,,,,,,,,,,,
10833,20,3.47646726295352,72.78872768394649,7.827880859375,2013-12-04T09:41:34Z,,,,,,,,,,,,,,,,,,,,,
10834,20,3.477488933131099,72.787655722349882,9.2698974609375,2013-12-04T09:42:34Z,,,,,,,,,,,,,,,,,,,,,
10835,20,3.478421755135059,72.786288382485509,8.7891845703125,2013-12-04T09:43:34Z,,,,,,,,,,,,,,,,,,,,,
10836,20,3.479232033714652,72.784865386784077,7.827880859375,2013-12-04T09:44:34Z,,,,,,,,,,,,,,,,,,,,,
10837,20,3.480061674490571,72.783501986414194,8.7891845703125,2013-12-04T09:45:34Z,,,,,,,,,,,,,,,,,,,,,
10838,20,3.480972200632095,72.782187452539802,10.231201171875,2013-12-04T09:46:34Z,,,,,,,,,,,,,,,,,,,,,
10839,20,3.481898149475455,72.780909463763237,9.2698974609375,2013-12-04T09:47:34Z,,,,,,,,,,,,,,,,,,,,,
10840,20,3.482835497707129,72.77936702594161,9.7506103515625,2013-12-04T09:48:34Z,,,,,,,,,,,,,,,,,,,,,
10841,20,3.483501439914107,72.777549661695957,7.827880859375,2013-12-04T09:49:34Z,,,,,,,,,,,,,,,,,,,,,
10842,20,3.484144164249301,72.775738500058651,6.866455078125,2013-12-04T09:50:34Z,,,,,,,,,,,,,,,,,,,,,
10843,20,3.484856709837914,72.773954411968589,6.3858642578125,2013-12-04T09:51:34Z,,,,,,,,,,,,,,,,,,,,,
10844,20,3.48546196706593,72.772120283916593,6.3858642578125,2013-12-04T09:52:34Z,,,,,,,,,,,,,,,,,,,,,
10845,20,3.485958259552717,72.77026729658246,8.30859375,2013-12-04T09:53:34Z,,,,,,,,,,,,,,,,,,,,,
10846,20,3.48649587482214,72.768408441916108,6.3858642578125,2013-12-04T09:54:34Z,,,,,,,,,,,,,,,,,,,,,
10847,20,3.487135246396065,72.766564590856433,7.827880859375,2013-12-04T09:55:34Z,,,,,,,,,,,,,,,,,,,,,
10848,20,3.487790292128921,72.764735324308276,8.30859375,2013-12-04T09:56:34Z,,,,,,,,,,,,,,,,,,,,,
10849,20,3.488299744203687,72.762806732207537,7.34716796875,2013-12-04T09:57:34Z,,,,,,,,,,,,,,,,,,,,,
10850,20,3.48832338117063,72.760611930862069,6.3858642578125,2013-12-04T09:58:34Z,,,,,,,,,,,,,,,,,,,,,
10851,20,3.488168567419052,72.75810825638473,6.866455078125,2013-12-04T09:59:34Z,,,,,,,,,,,,,,,,,,,,,
10852,20,3.488212572410703,72.755556385964155,6.866455078125,2013-12-04T10:00:34Z,,,,,,,,,,,,,,,,,,,,,
10853,20,3.48839370533824,72.752940729260445,6.3858642578125,2013-12-04T10:01:34Z,,,,,,,,,,,,,,,,,,,,,
10854,20,3.488450618460774,72.75159677490592,6.866455078125,2013-12-04T10:02:05Z,,,,,,,,,,,,,,,,,,,,,
10855,21,3.57530465349555,72.711091563105583,-3.7078857421875,2013-12-05T03:24:09Z,,,,,,,,,,,,,,,,,,,,,
10856,21,3.573117731139064,72.710681688040495,13.5958251953125,2013-12-05T03:25:09Z,,,,,,,,,,,,,,,,,,,,,
10857,21,3.570878338068724,72.710279272869229,12.6343994140625,2013-12-05T03:26:09Z,,,,,,,,,,,,,,,,,,,,,
10858,21,3.568582450971007,72.71028907969594,15.0377197265625,2013-12-05T03:27:09Z,,,,,,,,,,,,,,,,,,,,,
10859,21,3.566260077059269,72.710333336144686,15.0377197265625,2013-12-05T03:28:09Z,,,,,,,,,,,,,,,,,,,,,
10860,21,3.563920017331839,72.710432326421142,18.883056640625,2013-12-05T03:29:09Z,,,,,,,,,,,,,,,,,,,,,
10861,21,3.561608204618096,72.710971953347325,16.479736328125,2013-12-05T03:30:09Z,,,,,,,,,,,,,,,,,,,,,
10862,21,3.559299744665623,72.711050910875201,13.1151123046875,2013-12-05T03:31:09Z,,,,,,,,,,,,,,,,,,,,,
10863,21,3.557438878342509,72.710302658379078,7.827880859375,2013-12-05T03:32:09Z,,,,,,,,,,,,,,,,,,,,,
10864,21,3.555545574054122,72.709511825814843,6.866455078125,2013-12-05T03:33:09Z,,,,,,,,,,,,,,,,,,,,,
10865,21,3.553378097712994,72.709342427551746,5.424560546875,2013-12-05T03:34:09Z,,,,,,,,,,,,,,,,,,,,,
10866,21,3.551160078495741,72.709743082523346,6.3858642578125,2013-12-05T03:35:09Z,,,,,,,,,,,,,,,,,,,,,
10867,21,3.548884140327573,72.709911055862904,6.3858642578125,2013-12-05T03:36:09Z,,,,,,,,,,,,,,,,,,,,,
10868,21,3.546598646789789,72.71021431311965,5.9052734375,2013-12-05T03:37:09Z,,,,,,,,,,,,,,,,,,,,,
10869,21,3.544534770771861,72.711151409894228,5.424560546875,2013-12-05T03:38:09Z,,,,,,,,,,,,,,,,,,,,,
10870,21,3.542794520035386,72.7127122040838,4.94384765625,2013-12-05T03:39:09Z,,,,,,,,,,,,,,,,,,,,,
10871,21,3.540947651490569,72.714149113744497,4.94384765625,2013-12-05T03:40:09Z,,,,,,,,,,,,,,,,,,,,,
10872,21,3.538970360532403,72.715435065329075,5.424560546875,2013-12-05T03:41:09Z,,,,,,,,,,,,,,,,,,,,,
10873,21,3.536829873919487,72.716453382745385,5.424560546875,2013-12-05T03:42:09Z,,,,,,,,,,,,,,,,,,,,,
10874,21,3.53463850915432,72.717273635789752,5.9052734375,2013-12-05T03:43:09Z,,,,,,,,,,,,,,,,,,,,,
10875,21,3.532476397231221,72.716965265572071,7.827880859375,2013-12-05T03:44:09Z,,,,,,,,,,,,,,,,,,,,,
10876,21,3.530312273651361,72.716392781585455,7.827880859375,2013-12-05T03:45:09Z,,,,,,,,,,,,,,,,,,,,,
10877,21,3.528047734871507,72.71651959978044,7.827880859375,2013-12-05T03:46:09Z,,,,,,,,,,,,,,,,,,,,,
10878,21,3.52575620636344,72.716711042448878,7.827880859375,2013-12-05T03:47:09Z,,,,,,,,,,,,,,,,,,,,,
10879,21,3.52350952103734,72.717169532552361,8.7891845703125,2013-12-05T03:48:09Z,,,,,,,,,,,,,,,,,,,,,
10880,21,3.521218411624432,72.717535905539989,10.231201171875,2013-12-05T03:49:09Z,,,,,,,,,,,,,,,,,,,,,
10881,21,3.518965607509017,72.718132948502898,10.7117919921875,2013-12-05T03:50:09Z,,,,,,,,,,,,,,,,,,,,,
10882,21,3.516700565814972,72.718708952888846,10.7117919921875,2013-12-05T03:51:09Z,,,,,,,,,,,,,,,,,,,,,
10883,21,3.514420436695218,72.71925930865109,10.231201171875,2013-12-05T03:52:09Z,,,,,,,,,,,,,,,,,,,,,
10884,21,3.51215086877346,72.719840342178941,9.2698974609375,2013-12-05T03:53:09Z,,,,,,,,,,,,,,,,,,,,,
10885,21,3.509821202605963,72.720387512817979,7.827880859375,2013-12-05T03:54:09Z,,,,,,,,,,,,,,,,,,,,,
10886,21,3.507544258609414,72.721034679561853,5.424560546875,2013-12-05T03:55:09Z,,,,,,,,,,,,,,,,,,,,,
10887,21,3.505388936027884,72.722024414688349,6.866455078125,2013-12-05T03:56:09Z,,,,,,,,,,,,,,,,,,,,,
10888,21,3.503265213221312,72.723100064322352,5.424560546875,2013-12-05T03:57:09Z,,,,,,,,,,,,,,,,,,,,,
10889,21,3.501147860661149,72.724199099466205,5.424560546875,2013-12-05T03:58:09Z,,,,,,,,,,,,,,,,,,,,,
10890,21,3.499224549159408,72.725643971934915,5.424560546875,2013-12-05T03:59:09Z,,,,,,,,,,,,,,,,,,,,,
10891,21,3.497565938159823,72.727378187701106,7.34716796875,2013-12-05T04:00:09Z,,,,,,,,,,,,,,,,,,,,,
10892,21,3.495602393522859,72.728803530335426,7.34716796875,2013-12-05T04:01:09Z,,,,,,,,,,,,,,,,,,,,,
10893,21,3.493948560208082,72.730627516284585,8.30859375,2013-12-05T04:02:09Z,,,,,,,,,,,,,,,,,,,,,
10894,21,3.492569318041205,72.732605813071132,0.137451171875,2013-12-05T04:03:09Z,,,,,,,,,,,,,,,,,,,,,
10895,21,3.491765912622213,72.734830873087049,1.579345703125,2013-12-05T04:04:09Z,,,,,,,,,,,,,,,,,,,,,
10896,21,3.490737704560161,72.736948812380433,1.579345703125,2013-12-05T04:05:09Z,,,,,,,,,,,,,,,,,,,,,
10897,21,3.489899514243007,72.739120060577989,2.5406494140625,2013-12-05T04:06:09Z,,,,,,,,,,,,,,,,,,,,,
10898,21,3.489340273663402,72.741412175819278,3.982666015625,2013-12-05T04:07:09Z,,,,,,,,,,,,,,,,,,,,,
10899,21,3.489336920902133,72.743745278567076,4.4632568359375,2013-12-05T04:08:09Z,,,,,,,,,,,,,,,,,,,,,
10900,21,3.489054283127189,72.746067652478814,5.9052734375,2013-12-05T04:09:09Z,,,,,,,,,,,,,,,,,,,,,
10901,21,3.48883886821568,72.74842263199389,8.30859375,2013-12-05T04:10:09Z,,,,,,,,,,,,,,,,,,,,,
